observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
P47T_persona,q90,P,2023-02-15,2023-10-29 13:05:00.436325,False,282530.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:06.010911,False,424420.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,551370.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:06.010911,False,645160.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:05:00.436325,False,138310.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:06.010911,False,87560.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:05:00.436325,False,232780.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:06.010911,False,0.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,365520.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:06.010911,False,0.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:05:00.436325,False,555850.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:06.010911,False,0.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:05:00.436325,False,784670.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:06.010911,False,138360.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,4.452,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:06.010911,False,257660.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,3.32,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:06.010911,False,0.6199,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,213510.0,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:06.010911,False,8498650.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,160130.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:06.010911,False,1.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,337860.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:06.010911,False,13710600.0,0.02
gap_indigencia,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,203070.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:06.010911,False,214720.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,471220.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:06.010911,False,100680.0,0.02
CBT,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,353650.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:06.010911,False,-17290.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:05:00.436325,False,80160.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:06.010911,False,-77750.0,0.02
gap_pobreza,median,P,2023-02-15,2023-10-29 13:05:00.436325,False,27420.0,0.02
CBA,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,169070.0,0.02
CBA,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,142880.0,0.02
CBT,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,401090.0,0.02
CBT,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,339780.0,0.02
CB_EQUIV,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,3.951,0.02
CB_EQUIV,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,3.29,0.02
Indigencia,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,0.2992,0.02
Indigencia,sum,P,2003-11-15,2023-10-29 01:36:22.907085,False,4102000.0,0.02
P47T_hogar,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,439220.0,0.02
P47T_hogar,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,240460.0,0.02
P47T_hogar,q10,P,2003-11-15,2023-10-29 01:36:22.907085,False,53810.0,0.02
P47T_hogar,q25,P,2003-11-15,2023-10-29 01:36:22.907085,False,112810.0,0.02
P47T_hogar,q75,P,2003-11-15,2023-10-29 01:36:22.907085,False,412310.0,0.02
P47T_hogar,q90,P,2003-11-15,2023-10-29 01:36:22.907085,False,627190.0,0.02
P47T_persona,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,85040.0,0.02
P47T_persona,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,0.0,0.02
P47T_persona,q10,P,2003-11-15,2023-10-29 01:36:22.907085,False,0.0,0.02
P47T_persona,q25,P,2003-11-15,2023-10-29 01:36:22.907085,False,0.0,0.02
P47T_persona,q75,P,2003-11-15,2023-10-29 01:36:22.907085,False,129120.0,0.02
P47T_persona,q90,P,2003-11-15,2023-10-29 01:36:22.907085,False,246070.0,0.02
Pobreza,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,0.6325,0.02
Pobreza,sum,P,2003-11-15,2023-10-29 01:36:22.907085,False,8671800.0,0.02
Total,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,1.0,0.02
Total,sum,P,2003-11-15,2023-10-29 01:36:22.907085,False,13710600.0,0.02
gap_indigencia,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,270140.0,0.02
gap_indigencia,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,97730.0,0.02
gap_pobreza,mean,P,2003-11-15,2023-10-29 01:36:22.907085,False,38130.0,0.02
gap_pobreza,median,P,2003-11-15,2023-10-29 01:36:22.907085,False,-81630.0,0.02
CBA,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,162980.0,0.02
CBA,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,143030.0,0.02
CBT,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,388680.0,0.02
CBT,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,339780.0,0.02
CB_EQUIV,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,3.792,0.02
CB_EQUIV,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,3.3,0.02
Indigencia,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,0.2848,0.02
Indigencia,sum,P,2004-02-15,2023-10-29 01:37:30.026697,False,3943100.0,0.02
P47T_hogar,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,414080.0,0.02
P47T_hogar,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,263380.0,0.02
P47T_hogar,q10,P,2004-02-15,2023-10-29 01:37:30.026697,False,56350.0,0.02
P47T_hogar,q25,P,2004-02-15,2023-10-29 01:37:30.026697,False,120500.0,0.02
P47T_hogar,q75,P,2004-02-15,2023-10-29 01:37:30.026697,False,441920.0,0.02
P47T_hogar,q90,P,2004-02-15,2023-10-29 01:37:30.026697,False,689890.0,0.02
P47T_persona,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,92390.0,0.02
P47T_persona,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,0.0,0.02
P47T_persona,q10,P,2004-02-15,2023-10-29 01:37:30.026697,False,0.0,0.02
P47T_persona,q25,P,2004-02-15,2023-10-29 01:37:30.026697,False,0.0,0.02
P47T_persona,q75,P,2004-02-15,2023-10-29 01:37:30.026697,False,138360.0,0.02
P47T_persona,q90,P,2004-02-15,2023-10-29 01:37:30.026697,False,263670.0,0.02
Pobreza,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,0.5995,0.02
Pobreza,sum,P,2004-02-15,2023-10-29 01:37:30.026697,False,8299500.0,0.02
Total,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,1.0,0.02
Total,sum,P,2004-02-15,2023-10-29 01:37:30.026697,False,13844750.0,0.02
gap_indigencia,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,251100.0,0.02
gap_indigencia,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,113640.0,0.02
gap_pobreza,mean,P,2004-02-15,2023-10-29 01:37:30.026697,False,25400.0,0.02
gap_pobreza,median,P,2004-02-15,2023-10-29 01:37:30.026697,False,-63580.0,0.02
CBA,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,162980.0,0.02
CBA,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,143030.0,0.02
CBT,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,388680.0,0.02
CBT,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,339780.0,0.02
CB_EQUIV,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,3.792,0.02
CB_EQUIV,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,3.3,0.02
Indigencia,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,0.2896,0.02
Indigencia,sum,P,2004-05-15,2023-10-29 01:38:53.080911,False,4010000.0,0.02
P47T_hogar,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,383640.0,0.02
P47T_hogar,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,240460.0,0.02
P47T_hogar,q10,P,2004-05-15,2023-10-29 01:38:53.080911,False,51380.0,0.02
P47T_hogar,q25,P,2004-05-15,2023-10-29 01:38:53.080911,False,122900.0,0.02
P47T_hogar,q75,P,2004-05-15,2023-10-29 01:38:53.080911,False,414310.0,0.02
P47T_hogar,q90,P,2004-05-15,2023-10-29 01:38:53.080911,False,649460.0,0.02
P47T_persona,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,86210.0,0.02
P47T_persona,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,0.0,0.02
P47T_persona,q10,P,2004-05-15,2023-10-29 01:38:53.080911,False,0.0,0.02
P47T_persona,q25,P,2004-05-15,2023-10-29 01:38:53.080911,False,0.0,0.02
P47T_persona,q75,P,2004-05-15,2023-10-29 01:38:53.080911,False,138360.0,0.02
P47T_persona,q90,P,2004-05-15,2023-10-29 01:38:53.080911,False,240460.0,0.02
Pobreza,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,0.6226,0.02
Pobreza,sum,P,2004-05-15,2023-10-29 01:38:53.080911,False,8619900.0,0.02
Total,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,1.0,0.02
Total,sum,P,2004-05-15,2023-10-29 01:38:53.080911,False,13844750.0,0.02
gap_indigencia,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,220660.0,0.02
gap_indigencia,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,97710.0,0.02
gap_pobreza,mean,P,2004-05-15,2023-10-29 01:38:53.080911,False,-5040.0,0.02
gap_pobreza,median,P,2004-05-15,2023-10-29 01:38:53.080911,False,-77400.0,0.02
CBA,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,162980.0,0.02
CBA,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,143030.0,0.02
CBT,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,388680.0,0.02
CBT,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,339780.0,0.02
CB_EQUIV,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,3.792,0.02
CB_EQUIV,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,3.3,0.02
Indigencia,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,0.2785,0.02
Indigencia,sum,P,2004-08-15,2023-10-29 01:40:27.114228,False,3856000.0,0.02
P47T_hogar,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,432970.0,0.02
P47T_hogar,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,265140.0,0.02
P47T_hogar,q10,P,2004-08-15,2023-10-29 01:40:27.114228,False,51380.0,0.02
P47T_hogar,q25,P,2004-08-15,2023-10-29 01:40:27.114228,False,126180.0,0.02
P47T_hogar,q75,P,2004-08-15,2023-10-29 01:40:27.114228,False,454090.0,0.02
P47T_hogar,q90,P,2004-08-15,2023-10-29 01:40:27.114228,False,684840.0,0.02
P47T_persona,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,93880.0,0.02
P47T_persona,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,0.0,0.02
P47T_persona,q10,P,2004-08-15,2023-10-29 01:40:27.114228,False,0.0,0.02
P47T_persona,q25,P,2004-08-15,2023-10-29 01:40:27.114228,False,0.0,0.02
P47T_persona,q75,P,2004-08-15,2023-10-29 01:40:27.114228,False,151710.0,0.02
P47T_persona,q90,P,2004-08-15,2023-10-29 01:40:27.114228,False,269810.0,0.02
Pobreza,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,0.5974,0.02
Pobreza,sum,P,2004-08-15,2023-10-29 01:40:27.114228,False,8270850.0,0.02
Total,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,1.0,0.02
Total,sum,P,2004-08-15,2023-10-29 01:40:27.114228,False,13844750.0,0.02
gap_indigencia,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,269990.0,0.02
gap_indigencia,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,117640.0,0.02
gap_pobreza,mean,P,2004-08-15,2023-10-29 01:40:27.114228,False,44290.0,0.02
gap_pobreza,median,P,2004-08-15,2023-10-29 01:40:27.114228,False,-61530.0,0.02
CBA,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,162980.0,0.02
CBA,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,143030.0,0.02
CBT,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,388680.0,0.02
CBT,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,339780.0,0.02
CB_EQUIV,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,3.792,0.02
CB_EQUIV,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,3.3,0.02
Indigencia,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,0.2614,0.02
Indigencia,sum,P,2004-11-15,2023-10-29 01:42:10.969060,False,3618700.0,0.02
P47T_hogar,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,461180.0,0.02
P47T_hogar,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,268060.0,0.02
P47T_hogar,q10,P,2004-11-15,2023-10-29 01:42:10.969060,False,53810.0,0.02
P47T_hogar,q25,P,2004-11-15,2023-10-29 01:42:10.969060,False,132130.0,0.02
P47T_hogar,q75,P,2004-11-15,2023-10-29 01:42:10.969060,False,446070.0,0.02
P47T_hogar,q90,P,2004-11-15,2023-10-29 01:42:10.969060,False,669930.0,0.02
P47T_persona,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,94830.0,0.02
P47T_persona,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,0.0,0.02
P47T_persona,q10,P,2004-11-15,2023-10-29 01:42:10.969060,False,0.0,0.02
P47T_persona,q25,P,2004-11-15,2023-10-29 01:42:10.969060,False,0.0,0.02
P47T_persona,q75,P,2004-11-15,2023-10-29 01:42:10.969060,False,144880.0,0.02
P47T_persona,q90,P,2004-11-15,2023-10-29 01:42:10.969060,False,269810.0,0.02
Pobreza,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,0.5887,0.02
Pobreza,sum,P,2004-11-15,2023-10-29 01:42:10.969060,False,8150050.0,0.02
Total,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,1.0,0.02
Total,sum,P,2004-11-15,2023-10-29 01:42:10.969060,False,13844750.0,0.02
gap_indigencia,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,298200.0,0.02
gap_indigencia,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,123100.0,0.02
gap_pobreza,mean,P,2004-11-15,2023-10-29 01:42:10.969060,False,72500.0,0.02
gap_pobreza,median,P,2004-11-15,2023-10-29 01:42:10.969060,False,-54120.0,0.02
CBA,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,174250.0,0.02
CBA,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,143320.0,0.02
CBT,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,415970.0,0.02
CBT,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,340760.0,0.02
CB_EQUIV,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,4.042,0.02
CB_EQUIV,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,3.3,0.02
Indigencia,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,0.2314,0.02
Indigencia,sum,P,2005-02-15,2023-10-29 01:43:51.698344,False,3240800.0,0.02
P47T_hogar,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,493720.0,0.02
P47T_hogar,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,302730.0,0.02
P47T_hogar,q10,P,2005-02-15,2023-10-29 01:43:51.698344,False,63220.0,0.02
P47T_hogar,q25,P,2005-02-15,2023-10-29 01:43:51.698344,False,155240.0,0.02
P47T_hogar,q75,P,2005-02-15,2023-10-29 01:43:51.698344,False,521780.0,0.02
P47T_hogar,q90,P,2005-02-15,2023-10-29 01:43:51.698344,False,779370.0,0.02
P47T_persona,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,105160.0,0.02
P47T_persona,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,6440.0,0.02
P47T_persona,q10,P,2005-02-15,2023-10-29 01:43:51.698344,False,0.0,0.02
P47T_persona,q25,P,2005-02-15,2023-10-29 01:43:51.698344,False,0.0,0.02
P47T_persona,q75,P,2005-02-15,2023-10-29 01:43:51.698344,False,186650.0,0.02
P47T_persona,q90,P,2005-02-15,2023-10-29 01:43:51.698344,False,302730.0,0.02
Pobreza,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,0.5271,0.02
Pobreza,sum,P,2005-02-15,2023-10-29 01:43:51.698344,False,7382200.0,0.02
Total,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,1.0,0.02
Total,sum,P,2005-02-15,2023-10-29 01:43:51.698344,False,14004050.0,0.02
gap_indigencia,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,319470.0,0.02
gap_indigencia,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,158300.0,0.02
gap_pobreza,mean,P,2005-02-15,2023-10-29 01:43:51.698344,False,77750.0,0.02
gap_pobreza,median,P,2005-02-15,2023-10-29 01:43:51.698344,False,-18350.0,0.02
CBA,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,174250.0,0.02
CBA,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,143320.0,0.02
CBT,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,415970.0,0.02
CBT,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,340760.0,0.02
CB_EQUIV,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,4.042,0.02
CB_EQUIV,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,3.3,0.02
Indigencia,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,0.2525,0.02
Indigencia,sum,P,2005-05-15,2023-10-29 01:46:04.276362,False,3535950.0,0.02
P47T_hogar,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,530110.0,0.02
P47T_hogar,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,269810.0,0.02
P47T_hogar,q10,P,2005-05-15,2023-10-29 01:46:04.276362,False,59000.0,0.02
P47T_hogar,q25,P,2005-05-15,2023-10-29 01:46:04.276362,False,141580.0,0.02
P47T_hogar,q75,P,2005-05-15,2023-10-29 01:46:04.276362,False,469980.0,0.02
P47T_hogar,q90,P,2005-05-15,2023-10-29 01:46:04.276362,False,717790.0,0.02
P47T_persona,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,97190.0,0.02
P47T_persona,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,9540.0,0.02
P47T_persona,q10,P,2005-05-15,2023-10-29 01:46:04.276362,False,0.0,0.02
P47T_persona,q25,P,2005-05-15,2023-10-29 01:46:04.276362,False,0.0,0.02
P47T_persona,q75,P,2005-05-15,2023-10-29 01:46:04.276362,False,158860.0,0.02
P47T_persona,q90,P,2005-05-15,2023-10-29 01:46:04.276362,False,269810.0,0.02
Pobreza,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,0.5713,0.02
Pobreza,sum,P,2005-05-15,2023-10-29 01:46:04.276362,False,8000300.0,0.02
Total,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,1.0,0.02
Total,sum,P,2005-05-15,2023-10-29 01:46:04.276362,False,14004050.0,0.02
gap_indigencia,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,355870.0,0.02
gap_indigencia,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,129050.0,0.02
gap_pobreza,mean,P,2005-05-15,2023-10-29 01:46:04.276362,False,114140.0,0.02
gap_pobreza,median,P,2005-05-15,2023-10-29 01:46:04.276362,False,-46530.0,0.02
CBA,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,174250.0,0.02
CBA,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,143320.0,0.02
CBT,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,415970.0,0.02
CBT,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,340760.0,0.02
CB_EQUIV,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,4.042,0.02
CB_EQUIV,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,3.3,0.02
Indigencia,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,0.2233,0.02
Indigencia,sum,P,2005-08-15,2023-10-29 01:48:53.762828,False,3127500.0,0.02
P47T_hogar,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,876490.0,0.02
P47T_hogar,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,309790.0,0.02
P47T_hogar,q10,P,2005-08-15,2023-10-29 01:48:53.762828,False,66210.0,0.02
P47T_hogar,q25,P,2005-08-15,2023-10-29 01:48:53.762828,False,156760.0,0.02
P47T_hogar,q75,P,2005-08-15,2023-10-29 01:48:53.762828,False,555500.0,0.02
P47T_hogar,q90,P,2005-08-15,2023-10-29 01:48:53.762828,False,836550.0,0.02
P47T_persona,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,120890.0,0.02
P47T_persona,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,18640.0,0.02
P47T_persona,q10,P,2005-08-15,2023-10-29 01:48:53.762828,False,0.0,0.02
P47T_persona,q25,P,2005-08-15,2023-10-29 01:48:53.762828,False,0.0,0.02
P47T_persona,q75,P,2005-08-15,2023-10-29 01:48:53.762828,False,186650.0,0.02
P47T_persona,q90,P,2005-08-15,2023-10-29 01:48:53.762828,False,324390.0,0.02
Pobreza,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,0.5113,0.02
Pobreza,sum,P,2005-08-15,2023-10-29 01:48:53.762828,False,7160250.0,0.02
Total,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,1.0,0.02
Total,sum,P,2005-08-15,2023-10-29 01:48:53.762828,False,14004050.0,0.02
gap_indigencia,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,702250.0,0.02
gap_indigencia,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,172620.0,0.02
gap_pobreza,mean,P,2005-08-15,2023-10-29 01:48:53.762828,False,460520.0,0.02
gap_pobreza,median,P,2005-08-15,2023-10-29 01:48:53.762828,False,-7860.0,0.02
CBA,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,174250.0,0.02
CBA,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,143320.0,0.02
CBT,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,415970.0,0.02
CBT,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,340760.0,0.02
CB_EQUIV,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,4.042,0.02
CB_EQUIV,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,3.3,0.02
Indigencia,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,0.2186,0.02
Indigencia,sum,P,2005-11-15,2023-10-29 01:52:13.211557,False,3061850.0,0.02
P47T_hogar,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,474620.0,0.02
P47T_hogar,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,297220.0,0.02
P47T_hogar,q10,P,2005-11-15,2023-10-29 01:52:13.211557,False,71080.0,0.02
P47T_hogar,q25,P,2005-11-15,2023-10-29 01:52:13.211557,False,159210.0,0.02
P47T_hogar,q75,P,2005-11-15,2023-10-29 01:52:13.211557,False,517560.0,0.02
P47T_hogar,q90,P,2005-11-15,2023-10-29 01:52:13.211557,False,782380.0,0.02
P47T_persona,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,104640.0,0.02
P47T_persona,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,26950.0,0.02
P47T_persona,q10,P,2005-11-15,2023-10-29 01:52:13.211557,False,0.0,0.02
P47T_persona,q25,P,2005-11-15,2023-10-29 01:52:13.211557,False,0.0,0.02
P47T_persona,q75,P,2005-11-15,2023-10-29 01:52:13.211557,False,178250.0,0.02
P47T_persona,q90,P,2005-11-15,2023-10-29 01:52:13.211557,False,289110.0,0.02
Pobreza,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,0.5237,0.02
Pobreza,sum,P,2005-11-15,2023-10-29 01:52:13.211557,False,7333650.0,0.02
Total,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,1.0,0.02
Total,sum,P,2005-11-15,2023-10-29 01:52:13.211557,False,14004050.0,0.02
gap_indigencia,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,300370.0,0.02
gap_indigencia,median,P,2005-11-15,2023-10-29 01:52:13.211557,False,159800.0,0.02
gap_pobreza,mean,P,2005-11-15,2023-10-29 01:52:13.211557,False,58650.0,0.02
