observable,sintetico,base,Q,timestamp,Region,valor,frac
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,2.28,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,331940.0,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,0.1359,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,269810.0,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,511050.0,0.02
P47T_hogar,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,364850.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,456610.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,502440.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,339680.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,427470.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,70940.0,0.02
P47T_hogar,q75,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,566400.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,178250.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,678390.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,588050.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,596250.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,915710.0,0.02
P47T_hogar,q90,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,780850.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,0.3333,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,2.856,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,1253550.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,2.946,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,1.0,0.02
CB_EQUIV,mean,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,2.527,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,3761350.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,2.61,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,343070.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,2.65,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,230740.0,0.02
CB_EQUIV,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,2.31,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,184860.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,128730.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.203282,gran_buenos_aires,101650.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,133130.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,119240.0,0.02
CBA,mean,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,126210.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,108680.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,117650.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,267160.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,119740.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,243510.0,0.02
CBA,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,115370.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,2.929,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,266690.0,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,2.67,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,200390.0,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,0.3575,0.02
gap_indigencia,mean,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,313040.0,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,329100.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,210030.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,218310.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,144190.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,166350.0,0.02
gap_indigencia,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,244820.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,8340.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,303710.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,70940.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,275920.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,302730.0,0.02
CBT,mean,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,279270.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,480930.0,0.02
CBT,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,277570.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,0.6337,0.02
CBT,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,248170.0,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,583250.0,0.02
CBT,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,255290.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,1.0,0.02
gap_pobreza,mean,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,91710.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,920450.0,0.02
gap_pobreza,mean,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,57600.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,99070.0,0.02
gap_pobreza,mean,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,159980.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,54660.0,0.02
gap_pobreza,median,H,2023-02-15,2023-10-29 13:13:24.258557,cuyo,67430.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,-48850.0,0.02
gap_pobreza,median,H,2023-02-15,2023-10-29 13:13:24.258557,noreste,29050.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.203282,noreste,-64700.0,0.02
gap_pobreza,median,H,2023-02-15,2023-10-29 13:13:24.258557,pampeana,118750.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,125930.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,111820.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,279700.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,248360.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,3.187,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,2.83,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,0.3008,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,320400.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,286710.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,206580.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,32410.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,85300.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,380790.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,613400.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,0.5569,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,593150.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,1.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,1065000.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,160780.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,87665.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,7010.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.203282,noroeste,-30300.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,112340.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,103210.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,268790.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,246940.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,2.493,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,2.29,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,0.165,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,675850.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,348520.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,276090.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,63220.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,135210.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,459740.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,668800.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,0.4189,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,1715550.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,1.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,4095400.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,236170.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,162705.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,79730.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.203282,pampeana,36660.0,0.02
CBA,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,120650.0,0.02
CBA,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,112760.0,0.02
CBT,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,327790.0,0.02
CBT,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,306340.0,0.02
CB_EQUIV,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,2.568,0.02
CB_EQUIV,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,2.4,0.02
Indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,0.1327,0.02
Indigencia,sum,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,75150.0,0.02
P47T_hogar,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,510270.0,0.02
P47T_hogar,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,390010.0,0.02
P47T_hogar,q10,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,70940.0,0.02
P47T_hogar,q25,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,209430.0,0.02
P47T_hogar,q75,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,681620.0,0.02
P47T_hogar,q90,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,1025700.0,0.02
Pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,0.3612,0.02
Pobreza,sum,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,204500.0,0.02
Total,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,1.0,0.02
Total,sum,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,566200.0,0.02
gap_indigencia,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,389620.0,0.02
gap_indigencia,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,280105.0,0.02
gap_pobreza,mean,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,182480.0,0.02
gap_pobreza,median,H,2003-08-15,2023-10-29 01:36:00.203282,patagonia,94805.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,116230.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,106190.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,296170.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,270580.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,2.868,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,2.62,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,0.1884,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,153600.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,315290.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,247030.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,55060.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,128030.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,419730.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,621690.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,0.5071,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,413450.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,815250.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,199060.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,138650.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,19130.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:04.295722,cuyo,-4580.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,113540.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,103690.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,271750.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,248160.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,2.497,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,2.28,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,0.1266,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,476250.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,435900.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,339680.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,74290.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,166350.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,582390.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,867720.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,0.335,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,1260050.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,3761350.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,322360.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,232870.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,164150.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:04.295722,gran_buenos_aires,92600.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,119240.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,108680.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,267160.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,243510.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,2.929,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,2.67,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,0.3429,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,315650.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,228540.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,163840.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,14130.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,70940.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,303630.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,498600.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,0.6282,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,578200.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,920450.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,109300.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,53890.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,-38620.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:04.295722,noreste,-61300.0,0.02
CBA,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,125930.0,0.02
CBA,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,111820.0,0.02
CBT,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,279700.0,0.02
CBT,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,248360.0,0.02
CB_EQUIV,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,3.187,0.02
CB_EQUIV,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,2.83,0.02
Indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,0.3077,0.02
Indigencia,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,327650.0,0.02
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,280880.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,195450.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,30240.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,83360.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,360320.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,568640.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,0.5847,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,622750.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,1065000.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,154950.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,77905.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,1180.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:04.295722,noroeste,-40685.0,0.02
