observable,sintetico,base,Q,timestamp,AGLOSI,Region,valor,frac
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,3.58,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,129120.0,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.5006,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,219300.0,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,1125350.0,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,195450.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,197140.0,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,170230.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,144880.0,0.02
P47T_persona,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,251800.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,257660.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,67750.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,234990.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,267340.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,324390.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,431540.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,269810.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,49500.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,269810.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.0,0.02
P47T_persona,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,347590.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,418840.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,538740.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,70940.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,606410.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,186650.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,664740.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,0.7819,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,523510.0,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,1757650.0,0.02
P47T_hogar,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,3410160.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,1.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,138360.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,2248000.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,103240.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,37910.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,159790.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,-120.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,172820.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,-159620.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,138360.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noreste,-163250.0,0.02
P47T_hogar,q10,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,170230.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,225090.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,219300.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,156460.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,178250.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,499970.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,257660.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,347530.0,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,257660.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,5.697,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,226050.0,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,3.96,0.02
P47T_hogar,q25,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,278550.0,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,0.4691,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,334470.0,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,1034050.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,286860.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,477780.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,405020.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,178250.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,408540.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,1790.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,355230.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,70940.0,0.02
P47T_hogar,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,448660.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,317000.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,494960.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,520340.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,444000.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,53650.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,601490.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,0.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,579800.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,0.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,533480.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,0.0,0.02
P47T_hogar,q75,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,671980.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,70940.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,663000.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,191000.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,625260.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,0.7529,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,819450.0,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,1659700.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,814950.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,1.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,737570.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,2204400.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,952720.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,252690.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,3.768,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,12410.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,4.672,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,-22190.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,4.701,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,noroeste,-158565.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,4.363,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,155890.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,4.071,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,137910.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,14.468,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,372980.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,3.46,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,329970.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,3.62,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,3.459,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,3.11,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,3.06,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,3.47,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,0.2205,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,3.49,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,1494400.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,3.17,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,382090.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,169860.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,289110.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,211100.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,63220.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,234770.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,148260.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,196640.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,463300.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,183930.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,659170.0,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,722620.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,102770.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,155960.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,42730.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,163570.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,0.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,155330.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,0.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,156410.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,178250.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,157700.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,289110.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:07:49.867663,True,pampeana,158330.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,0.5424,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,cuyo,248980.0,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,3676650.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,noreste,327640.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,1.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:49.867663,False,pampeana,371640.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,6778100.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,cuyo,468100.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,226200.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:07:49.867663,True,noreste,339580.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:23.834203,False,pampeana,144070.0,0.02
