observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
P47T_persona,median,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,51380.0,0.02
P47T_persona,q10,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,0.0,0.02
P47T_persona,q25,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,0.0,0.02
P47T_persona,q75,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,200000.0,0.02
P47T_persona,q90,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,309790.0,0.02
Pobreza,mean,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,0.4717,0.02
Pobreza,sum,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,11055900.0,0.02
Total,mean,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,1.0,0.02
Total,sum,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,23439250.0,0.02
gap_indigencia,mean,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,365860.0,0.02
gap_indigencia,median,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,191510.0,0.02
gap_pobreza,mean,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,125140.0,0.02
gap_pobreza,median,PAGLO,2004-05-15,2023-10-29 01:39:15.622928,True,18420.0,0.02
CBA,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,174210.0,0.02
CBA,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,142340.0,0.02
CBT,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,414930.0,0.02
CBT,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,339680.0,0.02
CB_EQUIV,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,3.959,0.02
CB_EQUIV,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,3.22,0.02
Indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,0.1696,0.02
Indigencia,sum,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,3974450.0,0.02
P47T_hogar,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,609140.0,0.02
P47T_hogar,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,370200.0,0.02
P47T_hogar,q10,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,85300.0,0.02
P47T_hogar,q25,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,206420.0,0.02
P47T_hogar,q75,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,634010.0,0.02
P47T_hogar,q90,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,966470.0,0.02
P47T_persona,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,136950.0,0.02
P47T_persona,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,53810.0,0.02
P47T_persona,q10,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,0.0,0.02
P47T_persona,q25,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,0.0,0.02
P47T_persona,q75,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,229640.0,0.02
P47T_persona,q90,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,381130.0,0.02
Pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,0.4413,0.02
Pobreza,sum,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,10344050.0,0.02
Total,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,1.0,0.02
Total,sum,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,23439250.0,0.02
gap_indigencia,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,434930.0,0.02
gap_indigencia,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,225540.0,0.02
gap_pobreza,mean,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,194210.0,0.02
gap_pobreza,median,PAGLO,2004-08-15,2023-10-29 01:40:57.935824,True,44890.0,0.02
CBA,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,174210.0,0.02
CBA,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,142340.0,0.02
CBT,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,414930.0,0.02
CBT,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,339680.0,0.02
CB_EQUIV,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,3.959,0.02
CB_EQUIV,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,3.22,0.02
Indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,0.1563,0.02
Indigencia,sum,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,3663800.0,0.02
P47T_hogar,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,635880.0,0.02
P47T_hogar,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,372370.0,0.02
P47T_hogar,q10,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,100220.0,0.02
P47T_hogar,q25,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,207740.0,0.02
P47T_hogar,q75,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,611790.0,0.02
P47T_hogar,q90,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,954660.0,0.02
P47T_persona,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,135170.0,0.02
P47T_persona,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,59000.0,0.02
P47T_persona,q10,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,0.0,0.02
P47T_persona,q25,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,0.0,0.02
P47T_persona,q75,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,214310.0,0.02
P47T_persona,q90,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,339680.0,0.02
Pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,0.4335,0.02
Pobreza,sum,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,10160800.0,0.02
Total,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,1.0,0.02
Total,sum,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,23439250.0,0.02
gap_indigencia,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,461670.0,0.02
gap_indigencia,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,223430.0,0.02
gap_pobreza,mean,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,220950.0,0.02
gap_pobreza,median,PAGLO,2004-11-15,2023-10-29 01:42:40.308875,True,45510.0,0.02
CBA,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,160940.0,0.02
CBA,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,141970.0,0.02
CBT,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,384990.0,0.02
CBT,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,3.634,0.02
CB_EQUIV,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,3.21,0.02
Indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,0.1343,0.02
Indigencia,sum,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,3188450.0,0.02
P47T_hogar,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,602590.0,0.02
P47T_hogar,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,414360.0,0.02
P47T_hogar,q10,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,109900.0,0.02
P47T_hogar,q25,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,234990.0,0.02
P47T_hogar,q75,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,665160.0,0.02
P47T_hogar,q90,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,1004870.0,0.02
P47T_persona,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,144420.0,0.02
P47T_persona,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,72600.0,0.02
P47T_persona,q10,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,0.0,0.02
P47T_persona,q25,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,0.0,0.02
P47T_persona,q75,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,246070.0,0.02
P47T_persona,q90,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,372450.0,0.02
Pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,0.3928,0.02
Pobreza,sum,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,9327850.0,0.02
Total,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,1.0,0.02
Total,sum,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,23745100.0,0.02
gap_indigencia,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,441650.0,0.02
gap_indigencia,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,266080.0,0.02
gap_pobreza,mean,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,217600.0,0.02
gap_pobreza,median,PAGLO,2005-02-15,2023-10-29 01:44:21.853767,True,82830.0,0.02
CBA,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,160940.0,0.02
CBA,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,141970.0,0.02
CBT,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,384990.0,0.02
CBT,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,3.634,0.02
CB_EQUIV,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,3.21,0.02
Indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,0.1427,0.02
Indigencia,sum,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,3388500.0,0.02
P47T_hogar,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,559280.0,0.02
P47T_hogar,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,376570.0,0.02
P47T_hogar,q10,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,104950.0,0.02
P47T_hogar,q25,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,219300.0,0.02
P47T_hogar,q75,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,614470.0,0.02
P47T_hogar,q90,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,930350.0,0.02
P47T_persona,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,133210.0,0.02
P47T_persona,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,66210.0,0.02
P47T_persona,q10,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,0.0,0.02
P47T_persona,q25,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,0.0,0.02
P47T_persona,q75,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,224410.0,0.02
P47T_persona,q90,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,331940.0,0.02
Pobreza,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,0.4234,0.02
Pobreza,sum,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,10053850.0,0.02
Total,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,1.0,0.02
Total,sum,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,23745100.0,0.02
gap_indigencia,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,398340.0,0.02
gap_indigencia,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,232840.0,0.02
gap_pobreza,mean,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,174300.0,0.02
gap_pobreza,median,PAGLO,2005-05-15,2023-10-29 01:46:46.460238,True,56110.0,0.02
CBA,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,160940.0,0.02
CBA,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,141970.0,0.02
CBT,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,384990.0,0.02
CBT,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,3.634,0.02
CB_EQUIV,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,3.21,0.02
Indigencia,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,0.1259,0.02
Indigencia,sum,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,2989100.0,0.02
P47T_hogar,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,722360.0,0.02
P47T_hogar,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,430460.0,0.02
P47T_hogar,q10,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,117760.0,0.02
P47T_hogar,q25,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,246070.0,0.02
P47T_hogar,q75,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,707010.0,0.02
P47T_hogar,q90,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,1082790.0,0.02
P47T_persona,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,161360.0,0.02
P47T_persona,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,66210.0,0.02
P47T_persona,q10,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,0.0,0.02
P47T_persona,q25,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,0.0,0.02
P47T_persona,q75,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,257660.0,0.02
P47T_persona,q90,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,372450.0,0.02
Pobreza,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,0.3682,0.02
Pobreza,sum,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,8742050.0,0.02
Total,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,1.0,0.02
Total,sum,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,23745100.0,0.02
gap_indigencia,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,561430.0,0.02
gap_indigencia,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,283625.0,0.02
gap_pobreza,mean,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,337380.0,0.02
gap_pobreza,median,PAGLO,2005-08-15,2023-10-29 01:49:41.021476,True,109160.0,0.02
CBA,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,160940.0,0.02
CBA,median,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,141970.0,0.02
CBT,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,384990.0,0.02
CBT,median,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,339590.0,0.02
CB_EQUIV,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,3.634,0.02
CB_EQUIV,median,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,3.21,0.02
Indigencia,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,0.1184,0.02
Indigencia,sum,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,2810500.0,0.02
P47T_hogar,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,583190.0,0.02
P47T_hogar,median,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,411180.0,0.02
P47T_hogar,q10,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,120500.0,0.02
P47T_hogar,q25,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,246070.0,0.02
P47T_hogar,q75,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,665550.0,0.02
P47T_hogar,q90,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,978620.0,0.02
P47T_persona,mean,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,142870.0,0.02
P47T_persona,median,PAGLO,2005-11-15,2023-10-29 01:53:05.735519,True,79600.0,0.02
