observable,sintetico,base,Q,timestamp,AGLOSI,valor,frac
P47T_hogar,mean,H,2004-02-15,2023-10-29 01:38:17.056458,False,311330.0,0.02
P47T_hogar,median,H,2004-02-15,2023-10-29 01:38:17.056458,False,234980.0,0.02
P47T_hogar,q10,H,2004-02-15,2023-10-29 01:38:17.056458,False,52580.0,0.02
P47T_hogar,q25,H,2004-02-15,2023-10-29 01:38:17.056458,False,109900.0,0.02
P47T_hogar,q75,H,2004-02-15,2023-10-29 01:38:17.056458,False,410530.0,0.02
P47T_hogar,q90,H,2004-02-15,2023-10-29 01:38:17.056458,False,639370.0,0.02
Pobreza,mean,H,2004-02-15,2023-10-29 01:38:17.056458,False,0.4977,0.02
Pobreza,sum,H,2004-02-15,2023-10-29 01:38:17.056458,False,2044950.0,0.02
Total,mean,H,2004-02-15,2023-10-29 01:38:17.056458,False,1.0,0.02
Total,sum,H,2004-02-15,2023-10-29 01:38:17.056458,False,4108600.0,0.02
gap_indigencia,mean,H,2004-02-15,2023-10-29 01:38:17.056458,False,195350.0,0.02
gap_indigencia,median,H,2004-02-15,2023-10-29 01:38:17.056458,False,125670.0,0.02
gap_pobreza,mean,H,2004-02-15,2023-10-29 01:38:17.056458,False,34520.0,0.02
gap_pobreza,median,H,2004-02-15,2023-10-29 01:38:17.056458,False,1385.0,0.02
CBA,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,115990.0,0.02
CBA,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,106810.0,0.02
CBT,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,276810.0,0.02
CBT,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,254460.0,0.02
CB_EQUIV,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,2.686,0.02
CB_EQUIV,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,2.46,0.02
Indigencia,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,0.2183,0.02
Indigencia,sum,H,2004-05-15,2023-10-29 01:39:44.318407,False,897100.0,0.02
P47T_hogar,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,290520.0,0.02
P47T_hogar,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,214310.0,0.02
P47T_hogar,q10,H,2004-05-15,2023-10-29 01:39:44.318407,False,51380.0,0.02
P47T_hogar,q25,H,2004-05-15,2023-10-29 01:39:44.318407,False,107640.0,0.02
P47T_hogar,q75,H,2004-05-15,2023-10-29 01:39:44.318407,False,383440.0,0.02
P47T_hogar,q90,H,2004-05-15,2023-10-29 01:39:44.318407,False,597770.0,0.02
Pobreza,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,0.5176,0.02
Pobreza,sum,H,2004-05-15,2023-10-29 01:39:44.318407,False,2126600.0,0.02
Total,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,1.0,0.02
Total,sum,H,2004-05-15,2023-10-29 01:39:44.318407,False,4108600.0,0.02
gap_indigencia,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,174530.0,0.02
gap_indigencia,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,113190.0,0.02
gap_pobreza,mean,H,2004-05-15,2023-10-29 01:39:44.318407,False,13710.0,0.02
gap_pobreza,median,H,2004-05-15,2023-10-29 01:39:44.318407,False,-8215.0,0.02
CBA,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,115990.0,0.02
CBA,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,106810.0,0.02
CBT,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,276810.0,0.02
CBT,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,254460.0,0.02
CB_EQUIV,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,2.686,0.02
CB_EQUIV,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,2.46,0.02
Indigencia,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,0.2161,0.02
Indigencia,sum,H,2004-08-15,2023-10-29 01:41:30.219062,False,887750.0,0.02
P47T_hogar,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,316350.0,0.02
P47T_hogar,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,246070.0,0.02
P47T_hogar,q10,H,2004-08-15,2023-10-29 01:41:30.219062,False,51380.0,0.02
P47T_hogar,q25,H,2004-08-15,2023-10-29 01:41:30.219062,False,109040.0,0.02
P47T_hogar,q75,H,2004-08-15,2023-10-29 01:41:30.219062,False,426950.0,0.02
P47T_hogar,q90,H,2004-08-15,2023-10-29 01:41:30.219062,False,641800.0,0.02
Pobreza,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,0.4966,0.02
Pobreza,sum,H,2004-08-15,2023-10-29 01:41:30.219062,False,2040150.0,0.02
Total,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,1.0,0.02
Total,sum,H,2004-08-15,2023-10-29 01:41:30.219062,False,4108600.0,0.02
gap_indigencia,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,200370.0,0.02
gap_indigencia,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,130110.0,0.02
gap_pobreza,mean,H,2004-08-15,2023-10-29 01:41:30.219062,False,39550.0,0.02
gap_pobreza,median,H,2004-08-15,2023-10-29 01:41:30.219062,False,1040.0,0.02
CBA,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,115990.0,0.02
CBA,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,106810.0,0.02
CBT,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,276810.0,0.02
CBT,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,254460.0,0.02
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,2.686,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,2.46,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,0.1937,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:10.501296,False,795700.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,319560.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,234990.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:10.501296,False,52580.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:10.501296,False,115080.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:10.501296,False,411490.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:10.501296,False,622800.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,0.4825,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:10.501296,False,1982250.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:10.501296,False,4108600.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,203570.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,131625.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.501296,False,42750.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:10.501296,False,7870.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,116140.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,106360.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,277240.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,253410.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,2.689,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,2.46,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,0.1771,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:06.040590,False,735800.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,354460.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,271300.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:06.040590,False,57190.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:06.040590,False,139700.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:06.040590,False,484910.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:06.040590,False,712130.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,0.4223,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:06.040590,False,1754450.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:06.040590,False,4154550.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,238330.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,164360.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:06.040590,False,77220.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:06.040590,False,40480.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,116140.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,106360.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,277240.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,253410.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,2.689,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,2.46,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,0.1874,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:39.204151,False,778500.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,327600.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,251800.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:39.204151,False,55060.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:39.204151,False,126180.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:39.204151,False,429080.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:39.204151,False,648780.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,0.463,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:39.204151,False,1923500.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:39.204151,False,4154550.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,211460.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,141580.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:39.204151,False,50350.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:39.204151,False,17920.0,0.02
CBA,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,116140.0,0.02
CBA,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,106360.0,0.02
CBT,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,277240.0,0.02
CBT,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,253410.0,0.02
CB_EQUIV,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,2.689,0.02
CB_EQUIV,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,2.46,0.02
Indigencia,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,0.166,0.02
Indigencia,sum,H,2005-08-15,2023-10-29 01:50:45.255732,False,689750.0,0.02
P47T_hogar,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,407480.0,0.02
P47T_hogar,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,290450.0,0.02
P47T_hogar,q10,H,2005-08-15,2023-10-29 01:50:45.255732,False,61780.0,0.02
P47T_hogar,q25,H,2005-08-15,2023-10-29 01:50:45.255732,False,144880.0,0.02
P47T_hogar,q75,H,2005-08-15,2023-10-29 01:50:45.255732,False,512820.0,0.02
P47T_hogar,q90,H,2005-08-15,2023-10-29 01:50:45.255732,False,778200.0,0.02
Pobreza,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,0.4079,0.02
Pobreza,sum,H,2005-08-15,2023-10-29 01:50:45.255732,False,1694600.0,0.02
Total,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,1.0,0.02
Total,sum,H,2005-08-15,2023-10-29 01:50:45.255732,False,4154550.0,0.02
gap_indigencia,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,291350.0,0.02
gap_indigencia,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,183360.0,0.02
gap_pobreza,mean,H,2005-08-15,2023-10-29 01:50:45.255732,False,130240.0,0.02
gap_pobreza,median,H,2005-08-15,2023-10-29 01:50:45.255732,False,54100.0,0.02
CBA,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,116140.0,0.02
CBA,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,106360.0,0.02
CBT,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,277240.0,0.02
CBT,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,253410.0,0.02
CB_EQUIV,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,2.689,0.02
CB_EQUIV,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,2.46,0.02
Indigencia,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,0.1631,0.02
Indigencia,sum,H,2005-11-15,2023-10-29 01:54:10.015383,False,677550.0,0.02
P47T_hogar,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,352730.0,0.02
P47T_hogar,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,271570.0,0.02
P47T_hogar,q10,H,2005-11-15,2023-10-29 01:54:10.015383,False,62250.0,0.02
P47T_hogar,q25,H,2005-11-15,2023-10-29 01:54:10.015383,False,135210.0,0.02
P47T_hogar,q75,H,2005-11-15,2023-10-29 01:54:10.015383,False,474020.0,0.02
P47T_hogar,q90,H,2005-11-15,2023-10-29 01:54:10.015383,False,709720.0,0.02
Pobreza,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,0.4164,0.02
Pobreza,sum,H,2005-11-15,2023-10-29 01:54:10.015383,False,1730100.0,0.02
Total,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,1.0,0.02
Total,sum,H,2005-11-15,2023-10-29 01:54:10.015383,False,4154550.0,0.02
gap_indigencia,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,236600.0,0.02
gap_indigencia,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,165620.0,0.02
gap_pobreza,mean,H,2005-11-15,2023-10-29 01:54:10.015383,False,75490.0,0.02
gap_pobreza,median,H,2005-11-15,2023-10-29 01:54:10.015383,False,42260.0,0.02
CBA,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,116810.0,0.02
CBA,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,106810.0,0.02
CBT,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,278900.0,0.02
CBT,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,254500.0,0.02
CB_EQUIV,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,2.704,0.02
CB_EQUIV,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,2.47,0.02
Indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,0.143,0.02
Indigencia,sum,H,2006-02-15,2023-10-29 01:57:56.232260,False,601150.0,0.02
P47T_hogar,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,419960.0,0.02
P47T_hogar,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,313680.0,0.02
P47T_hogar,q10,H,2006-02-15,2023-10-29 01:57:56.232260,False,72600.0,0.02
P47T_hogar,q25,H,2006-02-15,2023-10-29 01:57:56.232260,False,151980.0,0.02
P47T_hogar,q75,H,2006-02-15,2023-10-29 01:57:56.232260,False,550910.0,0.02
P47T_hogar,q90,H,2006-02-15,2023-10-29 01:57:56.232260,False,857320.0,0.02
Pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,0.3647,0.02
Pobreza,sum,H,2006-02-15,2023-10-29 01:57:56.232260,False,1533500.0,0.02
Total,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,1.0,0.02
Total,sum,H,2006-02-15,2023-10-29 01:57:56.232260,False,4205000.0,0.02
gap_indigencia,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,303150.0,0.02
gap_indigencia,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,204510.0,0.02
gap_pobreza,mean,H,2006-02-15,2023-10-29 01:57:56.232260,False,141050.0,0.02
gap_pobreza,median,H,2006-02-15,2023-10-29 01:57:56.232260,False,72630.0,0.02
CBA,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,116810.0,0.02
CBA,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,106810.0,0.02
CBT,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,278900.0,0.02
CBT,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,254500.0,0.02
CB_EQUIV,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,2.704,0.02
CB_EQUIV,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,2.47,0.02
Indigencia,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,0.1359,0.02
Indigencia,sum,H,2006-05-15,2023-10-29 02:01:34.814369,False,571400.0,0.02
P47T_hogar,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,386000.0,0.02
P47T_hogar,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,296460.0,0.02
P47T_hogar,q10,H,2006-05-15,2023-10-29 02:01:34.814369,False,83360.0,0.02
P47T_hogar,q25,H,2006-05-15,2023-10-29 02:01:34.814369,False,158860.0,0.02
P47T_hogar,q75,H,2006-05-15,2023-10-29 02:01:34.814369,False,514140.0,0.02
P47T_hogar,q90,H,2006-05-15,2023-10-29 02:01:34.814369,False,755910.0,0.02
Pobreza,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,0.3682,0.02
Pobreza,sum,H,2006-05-15,2023-10-29 02:01:34.814369,False,1548150.0,0.02
Total,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,1.0,0.02
Total,sum,H,2006-05-15,2023-10-29 02:01:34.814369,False,4205000.0,0.02
gap_indigencia,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,269190.0,0.02
gap_indigencia,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,194970.0,0.02
gap_pobreza,mean,H,2006-05-15,2023-10-29 02:01:34.814369,False,107100.0,0.02
gap_pobreza,median,H,2006-05-15,2023-10-29 02:01:34.814369,False,67480.0,0.02
CBA,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,116810.0,0.02
CBA,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,106810.0,0.02
CBT,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,278900.0,0.02
CBT,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,254500.0,0.02
CB_EQUIV,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,2.704,0.02
CB_EQUIV,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,2.47,0.02
Indigencia,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,0.129,0.02
Indigencia,sum,H,2006-08-15,2023-10-29 02:05:10.683739,False,542550.0,0.02
P47T_hogar,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,445510.0,0.02
P47T_hogar,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,347590.0,0.02
P47T_hogar,q10,H,2006-08-15,2023-10-29 02:05:10.683739,False,81460.0,0.02
P47T_hogar,q25,H,2006-08-15,2023-10-29 02:05:10.683739,False,170230.0,0.02
P47T_hogar,q75,H,2006-08-15,2023-10-29 02:05:10.683739,False,606540.0,0.02
P47T_hogar,q90,H,2006-08-15,2023-10-29 02:05:10.683739,False,891950.0,0.02
Pobreza,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,0.3313,0.02
Pobreza,sum,H,2006-08-15,2023-10-29 02:05:10.683739,False,1393250.0,0.02
Total,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,1.0,0.02
Total,sum,H,2006-08-15,2023-10-29 02:05:10.683739,False,4205000.0,0.02
gap_indigencia,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,328700.0,0.02
gap_indigencia,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,239180.0,0.02
gap_pobreza,mean,H,2006-08-15,2023-10-29 02:05:10.683739,False,166610.0,0.02
gap_pobreza,median,H,2006-08-15,2023-10-29 02:05:10.683739,False,101940.0,0.02
