observable,sintetico,base,Q,timestamp,Total,valor,frac
P47T_hogar,mean,H,2003-11-15,2023-10-29 01:37:03.016427,True,360810.0,0.02
P47T_hogar,median,H,2003-11-15,2023-10-29 01:37:03.016427,True,266420.0,0.02
P47T_hogar,q10,H,2003-11-15,2023-10-29 01:37:03.016427,True,56350.0,0.02
P47T_hogar,q25,H,2003-11-15,2023-10-29 01:37:03.016427,True,135210.0,0.02
P47T_hogar,q75,H,2003-11-15,2023-10-29 01:37:03.016427,True,472450.0,0.02
P47T_hogar,q90,H,2003-11-15,2023-10-29 01:37:03.016427,True,730440.0,0.02
Pobreza,mean,H,2003-11-15,2023-10-29 01:37:03.016427,True,0.4311,0.02
Pobreza,sum,H,2003-11-15,2023-10-29 01:37:03.016427,True,4838500.0,0.02
Total,mean,H,2003-11-15,2023-10-29 01:37:03.016427,True,1.0,0.02
Total,sum,H,2003-11-15,2023-10-29 01:37:03.016427,True,11223650.0,0.02
gap_indigencia,mean,H,2003-11-15,2023-10-29 01:37:03.016427,True,245510.0,0.02
gap_indigencia,median,H,2003-11-15,2023-10-29 01:37:03.016427,True,161710.0,0.02
gap_pobreza,mean,H,2003-11-15,2023-10-29 01:37:03.016427,True,85160.0,0.02
gap_pobreza,median,H,2003-11-15,2023-10-29 01:37:03.016427,True,33600.0,0.02
CBA,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,115150.0,0.02
CBA,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,105500.0,0.02
CBT,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,275320.0,0.02
CBT,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,252520.0,0.02
CB_EQUIV,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,2.623,0.02
CB_EQUIV,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,2.42,0.02
Indigencia,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,0.1592,0.02
Indigencia,sum,H,2004-02-15,2023-10-29 01:38:16.740782,True,1809550.0,0.02
P47T_hogar,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,389120.0,0.02
P47T_hogar,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,289110.0,0.02
P47T_hogar,q10,H,2004-02-15,2023-10-29 01:38:16.740782,True,70940.0,0.02
P47T_hogar,q25,H,2004-02-15,2023-10-29 01:38:16.740782,True,144880.0,0.02
P47T_hogar,q75,H,2004-02-15,2023-10-29 01:38:16.740782,True,508410.0,0.02
P47T_hogar,q90,H,2004-02-15,2023-10-29 01:38:16.740782,True,790710.0,0.02
Pobreza,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,0.3995,0.02
Pobreza,sum,H,2004-02-15,2023-10-29 01:38:16.740782,True,4542100.0,0.02
Total,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,1.0,0.02
Total,sum,H,2004-02-15,2023-10-29 01:38:16.740782,True,11368950.0,0.02
gap_indigencia,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,273970.0,0.02
gap_indigencia,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,181840.0,0.02
gap_pobreza,mean,H,2004-02-15,2023-10-29 01:38:16.740782,True,113800.0,0.02
gap_pobreza,median,H,2004-02-15,2023-10-29 01:38:16.740782,True,53250.0,0.02
CBA,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,115150.0,0.02
CBA,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,105500.0,0.02
CBT,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,275320.0,0.02
CBT,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,252520.0,0.02
CB_EQUIV,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,2.623,0.02
CB_EQUIV,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,2.42,0.02
Indigencia,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,0.1641,0.02
Indigencia,sum,H,2004-05-15,2023-10-29 01:39:43.986832,True,1865750.0,0.02
P47T_hogar,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,355360.0,0.02
P47T_hogar,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,267020.0,0.02
P47T_hogar,q10,H,2004-05-15,2023-10-29 01:39:43.986832,True,60380.0,0.02
P47T_hogar,q25,H,2004-05-15,2023-10-29 01:39:43.986832,True,140710.0,0.02
P47T_hogar,q75,H,2004-05-15,2023-10-29 01:39:43.986832,True,467090.0,0.02
P47T_hogar,q90,H,2004-05-15,2023-10-29 01:39:43.986832,True,721280.0,0.02
Pobreza,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,0.4241,0.02
Pobreza,sum,H,2004-05-15,2023-10-29 01:39:43.986832,True,4821150.0,0.02
Total,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,1.0,0.02
Total,sum,H,2004-05-15,2023-10-29 01:39:43.986832,True,11368950.0,0.02
gap_indigencia,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,240210.0,0.02
gap_indigencia,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,157770.0,0.02
gap_pobreza,mean,H,2004-05-15,2023-10-29 01:39:43.986832,True,80040.0,0.02
gap_pobreza,median,H,2004-05-15,2023-10-29 01:39:43.986832,True,35840.0,0.02
CBA,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,115150.0,0.02
CBA,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,105500.0,0.02
CBT,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,275320.0,0.02
CBT,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,252520.0,0.02
CB_EQUIV,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,2.623,0.02
CB_EQUIV,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,2.42,0.02
Indigencia,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,0.1615,0.02
Indigencia,sum,H,2004-08-15,2023-10-29 01:41:29.903167,True,1836450.0,0.02
P47T_hogar,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,396680.0,0.02
P47T_hogar,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,299470.0,0.02
P47T_hogar,q10,H,2004-08-15,2023-10-29 01:41:29.903167,True,61780.0,0.02
P47T_hogar,q25,H,2004-08-15,2023-10-29 01:41:29.903167,True,151710.0,0.02
P47T_hogar,q75,H,2004-08-15,2023-10-29 01:41:29.903167,True,521890.0,0.02
P47T_hogar,q90,H,2004-08-15,2023-10-29 01:41:29.903167,True,809460.0,0.02
Pobreza,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,0.4016,0.02
Pobreza,sum,H,2004-08-15,2023-10-29 01:41:29.903167,True,4565700.0,0.02
Total,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,1.0,0.02
Total,sum,H,2004-08-15,2023-10-29 01:41:29.903167,True,11368950.0,0.02
gap_indigencia,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,281530.0,0.02
gap_indigencia,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,190060.0,0.02
gap_pobreza,mean,H,2004-08-15,2023-10-29 01:41:29.903167,True,121360.0,0.02
gap_pobreza,median,H,2004-08-15,2023-10-29 01:41:29.903167,True,56650.0,0.02
CBA,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,115150.0,0.02
CBA,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,105500.0,0.02
CBT,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,275320.0,0.02
CBT,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,252520.0,0.02
CB_EQUIV,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,2.623,0.02
CB_EQUIV,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,2.42,0.02
Indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,0.1448,0.02
Indigencia,sum,H,2004-11-15,2023-10-29 01:43:10.218840,True,1646250.0,0.02
P47T_hogar,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,394170.0,0.02
P47T_hogar,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,291850.0,0.02
P47T_hogar,q10,H,2004-11-15,2023-10-29 01:43:10.218840,True,70940.0,0.02
P47T_hogar,q25,H,2004-11-15,2023-10-29 01:43:10.218840,True,151710.0,0.02
P47T_hogar,q75,H,2004-11-15,2023-10-29 01:43:10.218840,True,503420.0,0.02
P47T_hogar,q90,H,2004-11-15,2023-10-29 01:43:10.218840,True,782550.0,0.02
Pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,0.3921,0.02
Pobreza,sum,H,2004-11-15,2023-10-29 01:43:10.218840,True,4457600.0,0.02
Total,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,1.0,0.02
Total,sum,H,2004-11-15,2023-10-29 01:43:10.218840,True,11368950.0,0.02
gap_indigencia,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,279020.0,0.02
gap_indigencia,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,181050.0,0.02
gap_pobreza,mean,H,2004-11-15,2023-10-29 01:43:10.218840,True,118840.0,0.02
gap_pobreza,median,H,2004-11-15,2023-10-29 01:43:10.218840,True,51590.0,0.02
CBA,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,115040.0,0.02
CBA,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,105500.0,0.02
CBT,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,275110.0,0.02
CBT,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,252520.0,0.02
CB_EQUIV,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,2.62,0.02
CB_EQUIV,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,2.41,0.02
Indigencia,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,0.1296,0.02
Indigencia,sum,H,2005-02-15,2023-10-29 01:45:05.627335,True,1492300.0,0.02
P47T_hogar,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,425730.0,0.02
P47T_hogar,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,330260.0,0.02
P47T_hogar,q10,H,2005-02-15,2023-10-29 01:45:05.627335,True,77790.0,0.02
P47T_hogar,q25,H,2005-02-15,2023-10-29 01:45:05.627335,True,174190.0,0.02
P47T_hogar,q75,H,2005-02-15,2023-10-29 01:45:05.627335,True,569320.0,0.02
P47T_hogar,q90,H,2005-02-15,2023-10-29 01:45:05.627335,True,850030.0,0.02
Pobreza,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,0.345,0.02
Pobreza,sum,H,2005-02-15,2023-10-29 01:45:05.627335,True,3972300.0,0.02
Total,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,1.0,0.02
Total,sum,H,2005-02-15,2023-10-29 01:45:05.627335,True,11514150.0,0.02
gap_indigencia,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,310690.0,0.02
gap_indigencia,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,219400.0,0.02
gap_pobreza,mean,H,2005-02-15,2023-10-29 01:45:05.627335,True,150620.0,0.02
gap_pobreza,median,H,2005-02-15,2023-10-29 01:45:05.627335,True,86840.0,0.02
CBA,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,115040.0,0.02
CBA,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,105500.0,0.02
CBT,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,275110.0,0.02
CBT,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,252520.0,0.02
CB_EQUIV,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,2.62,0.02
CB_EQUIV,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,2.41,0.02
Indigencia,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,0.1356,0.02
Indigencia,sum,H,2005-05-15,2023-10-29 01:47:38.827868,True,1561650.0,0.02
P47T_hogar,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,392920.0,0.02
P47T_hogar,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,296510.0,0.02
P47T_hogar,q10,H,2005-05-15,2023-10-29 01:47:38.827868,True,72600.0,0.02
P47T_hogar,q25,H,2005-05-15,2023-10-29 01:47:38.827868,True,165690.0,0.02
P47T_hogar,q75,H,2005-05-15,2023-10-29 01:47:38.827868,True,513810.0,0.02
P47T_hogar,q90,H,2005-05-15,2023-10-29 01:47:38.827868,True,784570.0,0.02
Pobreza,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,0.3767,0.02
Pobreza,sum,H,2005-05-15,2023-10-29 01:47:38.827868,True,4337900.0,0.02
Total,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,1.0,0.02
Total,sum,H,2005-05-15,2023-10-29 01:47:38.827868,True,11514150.0,0.02
gap_indigencia,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,277880.0,0.02
gap_indigencia,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,191970.0,0.02
gap_pobreza,mean,H,2005-05-15,2023-10-29 01:47:38.827868,True,117810.0,0.02
gap_pobreza,median,H,2005-05-15,2023-10-29 01:47:38.827868,True,67350.0,0.02
CBA,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,115040.0,0.02
CBA,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,105500.0,0.02
CBT,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,275110.0,0.02
CBT,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,252520.0,0.02
CB_EQUIV,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,2.62,0.02
CB_EQUIV,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,2.41,0.02
Indigencia,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,0.1211,0.02
Indigencia,sum,H,2005-08-15,2023-10-29 01:50:44.819019,True,1394500.0,0.02
P47T_hogar,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,479800.0,0.02
P47T_hogar,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,347590.0,0.02
P47T_hogar,q10,H,2005-08-15,2023-10-29 01:50:44.819019,True,86230.0,0.02
P47T_hogar,q25,H,2005-08-15,2023-10-29 01:50:44.819019,True,186650.0,0.02
P47T_hogar,q75,H,2005-08-15,2023-10-29 01:50:44.819019,True,604070.0,0.02
P47T_hogar,q90,H,2005-08-15,2023-10-29 01:50:44.819019,True,919430.0,0.02
Pobreza,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,0.3272,0.02
Pobreza,sum,H,2005-08-15,2023-10-29 01:50:44.819019,True,3767300.0,0.02
Total,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,1.0,0.02
Total,sum,H,2005-08-15,2023-10-29 01:50:44.819019,True,11514150.0,0.02
gap_indigencia,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,364760.0,0.02
gap_indigencia,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,235110.0,0.02
gap_pobreza,mean,H,2005-08-15,2023-10-29 01:50:44.819019,True,204690.0,0.02
gap_pobreza,median,H,2005-08-15,2023-10-29 01:50:44.819019,True,111750.0,0.02
CBA,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,115040.0,0.02
CBA,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,105500.0,0.02
CBT,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,275110.0,0.02
CBT,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,252520.0,0.02
CB_EQUIV,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,2.62,0.02
CB_EQUIV,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,2.41,0.02
Indigencia,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,0.1156,0.02
Indigencia,sum,H,2005-11-15,2023-10-29 01:54:09.560881,True,1331250.0,0.02
P47T_hogar,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,421920.0,0.02
P47T_hogar,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,324390.0,0.02
P47T_hogar,q10,H,2005-11-15,2023-10-29 01:54:09.560881,True,89320.0,0.02
P47T_hogar,q25,H,2005-11-15,2023-10-29 01:54:09.560881,True,180720.0,0.02
P47T_hogar,q75,H,2005-11-15,2023-10-29 01:54:09.560881,True,557640.0,0.02
P47T_hogar,q90,H,2005-11-15,2023-10-29 01:54:09.560881,True,827610.0,0.02
Pobreza,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,0.335,0.02
Pobreza,sum,H,2005-11-15,2023-10-29 01:54:09.560881,True,3856900.0,0.02
Total,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,1.0,0.02
Total,sum,H,2005-11-15,2023-10-29 01:54:09.560881,True,11514150.0,0.02
gap_indigencia,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,306880.0,0.02
gap_indigencia,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,217930.0,0.02
gap_pobreza,mean,H,2005-11-15,2023-10-29 01:54:09.560881,True,146800.0,0.02
gap_pobreza,median,H,2005-11-15,2023-10-29 01:54:09.560881,True,92460.0,0.02
CBA,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,115800.0,0.02
CBA,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,105910.0,0.02
CBT,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,276940.0,0.02
CBT,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,253410.0,0.02
CB_EQUIV,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,2.637,0.02
CB_EQUIV,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,2.42,0.02
Indigencia,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,0.1055,0.02
Indigencia,sum,H,2006-02-15,2023-10-29 01:57:55.816435,True,1229700.0,0.02
P47T_hogar,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,504570.0,0.02
P47T_hogar,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,380730.0,0.02
P47T_hogar,q10,H,2006-02-15,2023-10-29 01:57:55.816435,True,102560.0,0.02
P47T_hogar,q25,H,2006-02-15,2023-10-29 01:57:55.816435,True,200000.0,0.02
P47T_hogar,q75,H,2006-02-15,2023-10-29 01:57:55.816435,True,661220.0,0.02
P47T_hogar,q90,H,2006-02-15,2023-10-29 01:57:55.816435,True,1012110.0,0.02
Pobreza,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,0.2901,0.02
Pobreza,sum,H,2006-02-15,2023-10-29 01:57:55.816435,True,3382000.0,0.02
Total,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,1.0,0.02
Total,sum,H,2006-02-15,2023-10-29 01:57:55.816435,True,11659800.0,0.02
gap_indigencia,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,388770.0,0.02
gap_indigencia,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,264670.0,0.02
gap_pobreza,mean,H,2006-02-15,2023-10-29 01:57:55.816435,True,227630.0,0.02
gap_pobreza,median,H,2006-02-15,2023-10-29 01:57:55.816435,True,132050.0,0.02
CBA,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,115800.0,0.02
CBA,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,105910.0,0.02
CBT,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,276940.0,0.02
CBT,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,253410.0,0.02
CB_EQUIV,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,2.637,0.02
CB_EQUIV,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,2.42,0.02
Indigencia,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,0.0996,0.02
Indigencia,sum,H,2006-05-15,2023-10-29 02:01:34.281269,True,1161650.0,0.02
P47T_hogar,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,453790.0,0.02
P47T_hogar,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,363970.0,0.02
P47T_hogar,q10,H,2006-05-15,2023-10-29 02:01:34.281269,True,104950.0,0.02
P47T_hogar,q25,H,2006-05-15,2023-10-29 02:01:34.281269,True,203680.0,0.02
P47T_hogar,q75,H,2006-05-15,2023-10-29 02:01:34.281269,True,608720.0,0.02
P47T_hogar,q90,H,2006-05-15,2023-10-29 02:01:34.281269,True,878140.0,0.02
Pobreza,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,0.296,0.02
Pobreza,sum,H,2006-05-15,2023-10-29 02:01:34.281269,True,3451450.0,0.02
Total,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,1.0,0.02
Total,sum,H,2006-05-15,2023-10-29 02:01:34.281269,True,11659800.0,0.02
gap_indigencia,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,338000.0,0.02
gap_indigencia,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,247440.0,0.02
gap_pobreza,mean,H,2006-05-15,2023-10-29 02:01:34.281269,True,176850.0,0.02
gap_pobreza,median,H,2006-05-15,2023-10-29 02:01:34.281269,True,114940.0,0.02
CBA,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,115800.0,0.02
CBA,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,105910.0,0.02
CBT,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,276940.0,0.02
CBT,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,253410.0,0.02
CB_EQUIV,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,2.637,0.02
CB_EQUIV,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,2.42,0.02
Indigencia,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,0.0934,0.02
Indigencia,sum,H,2006-08-15,2023-10-29 02:05:10.195805,True,1088950.0,0.02
P47T_hogar,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,532670.0,0.02
P47T_hogar,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,417900.0,0.02
P47T_hogar,q10,H,2006-08-15,2023-10-29 02:05:10.195805,True,112460.0,0.02
P47T_hogar,q25,H,2006-08-15,2023-10-29 02:05:10.195805,True,224410.0,0.02
P47T_hogar,q75,H,2006-08-15,2023-10-29 02:05:10.195805,True,713070.0,0.02
P47T_hogar,q90,H,2006-08-15,2023-10-29 02:05:10.195805,True,1057820.0,0.02
Pobreza,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,0.2629,0.02
Pobreza,sum,H,2006-08-15,2023-10-29 02:05:10.195805,True,3065650.0,0.02
Total,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,1.0,0.02
Total,sum,H,2006-08-15,2023-10-29 02:05:10.195805,True,11659800.0,0.02
gap_indigencia,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,416880.0,0.02
gap_indigencia,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,304660.0,0.02
gap_pobreza,mean,H,2006-08-15,2023-10-29 02:05:10.195805,True,255730.0,0.02
gap_pobreza,median,H,2006-08-15,2023-10-29 02:05:10.195805,True,170395.0,0.02
CBA,mean,H,2006-11-15,2023-10-29 02:09:04.252340,True,115800.0,0.02
CBA,median,H,2006-11-15,2023-10-29 02:09:04.252340,True,105910.0,0.02
CBT,mean,H,2006-11-15,2023-10-29 02:09:04.252340,True,276940.0,0.02
CBT,median,H,2006-11-15,2023-10-29 02:09:04.252340,True,253410.0,0.02
CB_EQUIV,mean,H,2006-11-15,2023-10-29 02:09:04.252340,True,2.637,0.02
CB_EQUIV,median,H,2006-11-15,2023-10-29 02:09:04.252340,True,2.42,0.02
Indigencia,mean,H,2006-11-15,2023-10-29 02:09:04.252340,True,0.0884,0.02
Indigencia,sum,H,2006-11-15,2023-10-29 02:09:04.252340,True,1030500.0,0.02
P47T_hogar,mean,H,2006-11-15,2023-10-29 02:09:04.252340,True,481940.0,0.02
P47T_hogar,median,H,2006-11-15,2023-10-29 02:09:04.252340,True,381130.0,0.02
P47T_hogar,q10,H,2006-11-15,2023-10-29 02:09:04.252340,True,117760.0,0.02
