observable,sintetico,base,Q,timestamp,Total,valor,frac
P47T_hogar,mean,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,162040.0,0.02
P47T_hogar,median,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,138360.0,0.02
P47T_hogar,q10,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,0.0,0.02
P47T_hogar,q25,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,63220.0,0.02
P47T_hogar,q75,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,237600.0,0.02
P47T_hogar,q90,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,327970.0,0.02
Pobreza,mean,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,1.0,0.02
Pobreza,sum,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,4838500.0,0.02
Total,mean,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,1.0,0.02
Total,sum,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,4838500.0,0.02
gap_indigencia,mean,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,23660.0,0.02
gap_indigencia,median,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,24255.0,0.02
gap_pobreza,mean,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,-167470.0,0.02
gap_pobreza,median,Hp,2003-11-15,2023-10-29 01:37:12.038661,True,-135070.0,0.02
CBA,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,139840.0,0.02
CBA,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,131880.0,0.02
CBT,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,332610.0,0.02
CBT,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,312380.0,0.02
CB_EQUIV,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,3.219,0.02
CB_EQUIV,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,3.04,0.02
Indigencia,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,0.3984,0.02
Indigencia,sum,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,1809550.0,0.02
P47T_hogar,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,166050.0,0.02
P47T_hogar,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,139870.0,0.02
P47T_hogar,q10,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,0.0,0.02
P47T_hogar,q25,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,70940.0,0.02
P47T_hogar,q75,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,251800.0,0.02
P47T_hogar,q90,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,341690.0,0.02
Pobreza,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,1.0,0.02
Pobreza,sum,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,4542100.0,0.02
Total,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,1.0,0.02
Total,sum,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,4542100.0,0.02
gap_indigencia,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,26210.0,0.02
gap_indigencia,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,26280.0,0.02
gap_pobreza,mean,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,-166560.0,0.02
gap_pobreza,median,Hp,2004-02-15,2023-10-29 01:38:28.186851,True,-133470.0,0.02
CBA,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,140290.0,0.02
CBA,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,131570.0,0.02
CBT,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,333950.0,0.02
CBT,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,312380.0,0.02
CB_EQUIV,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,3.225,0.02
CB_EQUIV,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,3.03,0.02
Indigencia,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,0.387,0.02
Indigencia,sum,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,1865750.0,0.02
P47T_hogar,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,165660.0,0.02
P47T_hogar,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,148260.0,0.02
P47T_hogar,q10,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,0.0,0.02
P47T_hogar,q25,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,64700.0,0.02
P47T_hogar,q75,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,243260.0,0.02
P47T_hogar,q90,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,329440.0,0.02
Pobreza,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,1.0,0.02
Pobreza,sum,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,4821150.0,0.02
Total,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,1.0,0.02
Total,sum,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,4821150.0,0.02
gap_indigencia,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,25370.0,0.02
gap_indigencia,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,27320.0,0.02
gap_pobreza,mean,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,-168290.0,0.02
gap_pobreza,median,Hp,2004-05-15,2023-10-29 01:39:57.708360,True,-135710.0,0.02
CBA,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,139970.0,0.02
CBA,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,132050.0,0.02
CBT,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,332870.0,0.02
CBT,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,312930.0,0.02
CB_EQUIV,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,3.219,0.02
CB_EQUIV,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,3.04,0.02
Indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,0.4022,0.02
Indigencia,sum,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,1836450.0,0.02
P47T_hogar,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,166910.0,0.02
P47T_hogar,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,141580.0,0.02
P47T_hogar,q10,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,0.0,0.02
P47T_hogar,q25,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,61980.0,0.02
P47T_hogar,q75,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,251800.0,0.02
P47T_hogar,q90,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,338860.0,0.02
Pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,1.0,0.02
Pobreza,sum,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,4565700.0,0.02
Total,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,1.0,0.02
Total,sum,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,4565700.0,0.02
gap_indigencia,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,26940.0,0.02
gap_indigencia,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,24920.0,0.02
gap_pobreza,mean,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,-165960.0,0.02
gap_pobreza,median,Hp,2004-08-15,2023-10-29 01:41:44.826460,True,-134740.0,0.02
CBA,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,140510.0,0.02
CBA,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,131600.0,0.02
CBT,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,334100.0,0.02
CBT,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,311920.0,0.02
CB_EQUIV,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,3.237,0.02
CB_EQUIV,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,3.04,0.02
Indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,0.3693,0.02
Indigencia,sum,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,1646250.0,0.02
P47T_hogar,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,172530.0,0.02
P47T_hogar,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,150440.0,0.02
P47T_hogar,q10,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,3360.0,0.02
P47T_hogar,q25,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,67750.0,0.02
P47T_hogar,q75,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,246860.0,0.02
P47T_hogar,q90,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,343810.0,0.02
Pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,1.0,0.02
Pobreza,sum,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,4457600.0,0.02
Total,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,1.0,0.02
Total,sum,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,4457600.0,0.02
gap_indigencia,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,32020.0,0.02
gap_indigencia,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,31870.0,0.02
gap_pobreza,mean,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,-161570.0,0.02
gap_pobreza,median,Hp,2004-11-15,2023-10-29 01:43:24.152016,True,-128105.0,0.02
CBA,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,143550.0,0.02
CBA,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,135520.0,0.02
CBT,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,341040.0,0.02
CBT,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,321350.0,0.02
CB_EQUIV,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,3.306,0.02
CB_EQUIV,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,3.12,0.02
Indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,0.3757,0.02
Indigencia,sum,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,1492300.0,0.02
P47T_hogar,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,179270.0,0.02
P47T_hogar,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,158140.0,0.02
P47T_hogar,q10,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,0.0,0.02
P47T_hogar,q25,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,69330.0,0.02
P47T_hogar,q75,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,257660.0,0.02
P47T_hogar,q90,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,355690.0,0.02
Pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,1.0,0.02
Pobreza,sum,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,3972300.0,0.02
Total,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,1.0,0.02
Total,sum,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,3972300.0,0.02
gap_indigencia,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,35720.0,0.02
gap_indigencia,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,34460.0,0.02
gap_pobreza,mean,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,-161770.0,0.02
gap_pobreza,median,Hp,2005-02-15,2023-10-29 01:45:23.819404,True,-128700.0,0.02
CBA,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,142250.0,0.02
CBA,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,133860.0,0.02
CBT,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,338010.0,0.02
CBT,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,317390.0,0.02
CB_EQUIV,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,3.277,0.02
CB_EQUIV,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,3.09,0.02
Indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,0.36,0.02
Indigencia,sum,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,1561650.0,0.02
P47T_hogar,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,176690.0,0.02
P47T_hogar,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,158860.0,0.02
P47T_hogar,q10,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,15860.0,0.02
P47T_hogar,q25,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,69330.0,0.02
P47T_hogar,q75,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,259650.0,0.02
P47T_hogar,q90,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,349020.0,0.02
Pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,1.0,0.02
Pobreza,sum,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,4337900.0,0.02
Total,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,1.0,0.02
Total,sum,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,4337900.0,0.02
gap_indigencia,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,34440.0,0.02
gap_indigencia,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,34085.0,0.02
gap_pobreza,mean,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,-161320.0,0.02
gap_pobreza,median,Hp,2005-05-15,2023-10-29 01:48:01.215287,True,-127175.0,0.02
CBA,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,143710.0,0.02
CBA,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,136430.0,0.02
CBT,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,341370.0,0.02
CBT,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,323500.0,0.02
CB_EQUIV,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,3.315,0.02
CB_EQUIV,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,3.15,0.02
Indigencia,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,0.3702,0.02
Indigencia,sum,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,1394500.0,0.02
P47T_hogar,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,179620.0,0.02
P47T_hogar,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,154250.0,0.02
P47T_hogar,q10,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,0.0,0.02
P47T_hogar,q25,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,67750.0,0.02
P47T_hogar,q75,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,270620.0,0.02
P47T_hogar,q90,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,362290.0,0.02
Pobreza,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,1.0,0.02
Pobreza,sum,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,3767300.0,0.02
Total,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,1.0,0.02
Total,sum,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,3767300.0,0.02
gap_indigencia,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,35910.0,0.02
gap_indigencia,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,31590.0,0.02
gap_pobreza,mean,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,-161750.0,0.02
gap_pobreza,median,Hp,2005-08-15,2023-10-29 01:51:12.421738,True,-128420.0,0.02
CBA,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,144190.0,0.02
CBA,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,137010.0,0.02
CBT,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,342350.0,0.02
CBT,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,324580.0,0.02
CB_EQUIV,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,3.326,0.02
CB_EQUIV,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,3.15,0.02
Indigencia,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,0.3452,0.02
Indigencia,sum,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,1331250.0,0.02
P47T_hogar,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,185090.0,0.02
P47T_hogar,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,166290.0,0.02
P47T_hogar,q10,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,13810.0,0.02
P47T_hogar,q25,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,79600.0,0.02
P47T_hogar,q75,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,268740.0,0.02
P47T_hogar,q90,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,359130.0,0.02
Pobreza,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,1.0,0.02
Pobreza,sum,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,3856900.0,0.02
Total,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,1.0,0.02
Total,sum,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,3856900.0,0.02
gap_indigencia,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,40900.0,0.02
gap_indigencia,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,39270.0,0.02
gap_pobreza,mean,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,-157260.0,0.02
gap_pobreza,median,Hp,2005-11-15,2023-10-29 01:54:40.200706,True,-124760.0,0.02
CBA,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,145320.0,0.02
CBA,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,136360.0,0.02
CBT,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,344740.0,0.02
CBT,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,322860.0,0.02
CB_EQUIV,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,3.355,0.02
CB_EQUIV,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,3.15,0.02
Indigencia,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,0.3636,0.02
Indigencia,sum,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,1229700.0,0.02
P47T_hogar,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,183500.0,0.02
P47T_hogar,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,155240.0,0.02
P47T_hogar,q10,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,0.0,0.02
P47T_hogar,q25,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,72600.0,0.02
P47T_hogar,q75,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,276090.0,0.02
P47T_hogar,q90,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,373560.0,0.02
Pobreza,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,1.0,0.02
Pobreza,sum,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,3382000.0,0.02
Total,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,1.0,0.02
Total,sum,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,3382000.0,0.02
gap_indigencia,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,38180.0,0.02
gap_indigencia,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,35760.0,0.02
gap_pobreza,mean,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,-161240.0,0.02
gap_pobreza,median,Hp,2006-02-15,2023-10-29 01:58:28.764652,True,-129165.0,0.02
CBA,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,146380.0,0.02
CBA,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,137910.0,0.02
CBT,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,347330.0,0.02
CBT,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,326470.0,0.02
CB_EQUIV,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,3.38,0.02
CB_EQUIV,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,3.19,0.02
Indigencia,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,0.3366,0.02
Indigencia,sum,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,1161650.0,0.02
P47T_hogar,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,192230.0,0.02
P47T_hogar,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,170230.0,0.02
P47T_hogar,q10,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,0.0,0.02
P47T_hogar,q25,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,85300.0,0.02
P47T_hogar,q75,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,278310.0,0.02
P47T_hogar,q90,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,380410.0,0.02
Pobreza,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,1.0,0.02
Pobreza,sum,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,3451450.0,0.02
Total,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,1.0,0.02
Total,sum,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,3451450.0,0.02
gap_indigencia,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,45850.0,0.02
gap_indigencia,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,45790.0,0.02
gap_pobreza,mean,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,-155100.0,0.02
gap_pobreza,median,Hp,2006-05-15,2023-10-29 02:02:03.309563,True,-121610.0,0.02
CBA,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,146400.0,0.02
CBA,median,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,138290.0,0.02
CBT,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,346920.0,0.02
CBT,median,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,326510.0,0.02
CB_EQUIV,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,3.385,0.02
CB_EQUIV,median,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,3.2,0.02
Indigencia,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,0.3552,0.02
Indigencia,sum,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,1088950.0,0.02
P47T_hogar,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,187460.0,0.02
P47T_hogar,median,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,156840.0,0.02
P47T_hogar,q10,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,0.0,0.02
P47T_hogar,q25,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,70940.0,0.02
P47T_hogar,q75,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,289110.0,0.02
P47T_hogar,q90,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,389350.0,0.02
Pobreza,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,1.0,0.02
Pobreza,sum,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,3065650.0,0.02
Total,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,1.0,0.02
Total,sum,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,3065650.0,0.02
gap_indigencia,mean,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,41060.0,0.02
gap_indigencia,median,Hp,2006-08-15,2023-10-29 02:05:41.781608,True,37190.0,0.02
