observable,sintetico,base,Q,timestamp,Region,valor,frac
Total,sum,P,2003-08-15,2023-10-29 01:35:10.011465,gran_buenos_aires,11721600.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,743670.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,gran_buenos_aires,524040.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,666000.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:10.011465,gran_buenos_aires,237730.0,0.02
P47T_hogar,q90,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,881000.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,gran_buenos_aires,259540.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,4.087,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:10.011465,gran_buenos_aires,62070.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,4.47,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,157670.0,0.02
CB_EQUIV,mean,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,9.307,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,144910.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,3.47,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,353270.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,3.56,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,324680.0,0.02
CB_EQUIV,median,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,3.14,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,3.873,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,184210.0,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,3.56,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,201970.0,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,0.4328,0.02
CBA,mean,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,464840.0,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,1466250.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,156410.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,234250.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,160860.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,182400.0,0.02
CBA,median,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,156830.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,14460.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,366370.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,70940.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,331650.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,317000.0,0.02
gap_indigencia,mean,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,1463790.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,505520.0,0.02
gap_indigencia,median,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,212730.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,59310.0,0.02
gap_indigencia,median,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,140750.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,0.0,0.02
gap_indigencia,median,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,264730.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,0.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,434600.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,0.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,418610.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,74290.0,0.02
CBT,mean,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,1028570.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,219300.0,0.02
CBT,median,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,369030.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,0.7254,0.02
CBT,median,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,333400.0,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,2457550.0,0.02
CBT,median,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,347020.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,1.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,115970.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,3388000.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,115020.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,76580.0,0.02
gap_pobreza,mean,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,900060.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,29940.0,0.02
gap_pobreza,median,P,2023-02-15,2023-10-29 13:05:12.171017,cuyo,9410.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,-119020.0,0.02
gap_pobreza,median,P,2023-02-15,2023-10-29 13:05:12.171017,noreste,-23430.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:10.011465,noreste,-135260.0,0.02
gap_pobreza,median,P,2023-02-15,2023-10-29 13:05:12.171017,pampeana,98520.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,425120.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,151720.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,944260.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,337000.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,10.76,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,3.84,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,0.3619,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,1540350.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,1227930.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,234250.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,42730.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,97940.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,427500.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,692590.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,71740.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,0.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,0.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,0.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,95710.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,234990.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,0.6395,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,2722100.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,1.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,4256350.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,802810.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,73120.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,283670.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:10.011465,noroeste,-96740.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,207940.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,139260.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,497510.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,333210.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,4.614,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,3.09,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,0.2121,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,2706100.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,721490.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,298390.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,67750.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,162850.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,499190.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,733420.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,111880.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,53810.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,0.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,0.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,186650.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,289110.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,0.5129,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,6543000.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,1.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,12757300.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,513560.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,162600.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,223980.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:10.011465,pampeana,-8350.0,0.02
CBA,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,170840.0,0.02
CBA,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,147060.0,0.02
CBT,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,464130.0,0.02
CBT,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,399520.0,0.02
CB_EQUIV,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,3.636,0.02
CB_EQUIV,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,3.13,0.02
Indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,0.1432,0.02
Indigencia,sum,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,259350.0,0.02
P47T_hogar,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,708410.0,0.02
P47T_hogar,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,447790.0,0.02
P47T_hogar,q10,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,81460.0,0.02
P47T_hogar,q25,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,242600.0,0.02
P47T_hogar,q75,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,743170.0,0.02
P47T_hogar,q90,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,1124850.0,0.02
P47T_persona,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,159570.0,0.02
P47T_persona,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,25150.0,0.02
P47T_persona,q10,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,0.0,0.02
P47T_persona,q25,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,0.0,0.02
P47T_persona,q75,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,263670.0,0.02
P47T_persona,q90,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,417900.0,0.02
Pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,0.4247,0.02
Pobreza,sum,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,768900.0,0.02
Total,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,1.0,0.02
Total,sum,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,1810600.0,0.02
gap_indigencia,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,537570.0,0.02
gap_indigencia,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,300090.0,0.02
gap_pobreza,mean,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,244290.0,0.02
gap_pobreza,median,P,2003-08-15,2023-10-29 01:35:10.011465,patagonia,59470.0,0.02
CBA,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,162380.0,0.02
CBA,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,140240.0,0.02
CBT,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,413740.0,0.02
CBT,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,357330.0,0.02
CB_EQUIV,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,4.006,0.02
CB_EQUIV,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,3.46,0.02
Indigencia,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,0.2322,0.02
Indigencia,sum,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,681800.0,0.02
P47T_hogar,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,439260.0,0.02
P47T_hogar,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,268120.0,0.02
P47T_hogar,q10,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,63220.0,0.02
P47T_hogar,q25,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,154030.0,0.02
P47T_hogar,q75,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,453460.0,0.02
P47T_hogar,q90,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,674550.0,0.02
P47T_persona,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,87560.0,0.02
P47T_persona,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,0.0,0.02
P47T_persona,q10,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,0.0,0.02
P47T_persona,q25,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,0.0,0.02
P47T_persona,q75,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,144880.0,0.02
P47T_persona,q90,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,257660.0,0.02
Pobreza,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,0.6021,0.02
Pobreza,sum,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,1767750.0,0.02
Total,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,1.0,0.02
Total,sum,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,2935750.0,0.02
gap_indigencia,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,276890.0,0.02
gap_indigencia,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,128320.0,0.02
gap_pobreza,mean,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,25520.0,0.02
gap_pobreza,median,P,2003-11-15,2023-10-29 01:36:25.791771,cuyo,-69020.0,0.02
CBA,mean,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,189820.0,0.02
CBA,median,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,141430.0,0.02
CBT,mean,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,454310.0,0.02
CBT,median,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,338500.0,0.02
CB_EQUIV,mean,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,4.174,0.02
CB_EQUIV,median,P,2003-11-15,2023-10-29 01:36:25.791771,gran_buenos_aires,3.11,0.02
